id,title,score,numericValue,numericUnit,website
interactive,Time to Interactive,0.85,2751.0,millisecond,http://плавание-малахит.рф
largest-contentful-paint,Largest Contentful Paint,0.47,2511.0,millisecond,http://плавание-малахит.рф
first-contentful-paint,First Contentful Paint,0.91,920.0,millisecond,http://плавание-малахит.рф
interactive,Time to Interactive,1.0,1222.5,millisecond,http://uic-ronktd.ru
largest-contentful-paint,Largest Contentful Paint,0.64,1975.5,millisecond,http://uic-ronktd.ru
first-contentful-paint,First Contentful Paint,1.0,490.0,millisecond,http://uic-ronktd.ru
interactive,Time to Interactive,0.96,1927.5,millisecond,http://aerobic56.ru
largest-contentful-paint,Largest Contentful Paint,0.39,2774.5,millisecond,http://aerobic56.ru
first-contentful-paint,First Contentful Paint,0.88,985.5,millisecond,http://aerobic56.ru
interactive,Time to Interactive,0.9,2495.0,millisecond,http://centr-obucheniya.ru
largest-contentful-paint,Largest Contentful Paint,0.75,1665.0,millisecond,http://centr-obucheniya.ru
first-contentful-paint,First Contentful Paint,0.97,708.0,millisecond,http://centr-obucheniya.ru
interactive,Time to Interactive,1.0,1011.0,millisecond,http://chistopol-dosaafrt.ru
largest-contentful-paint,Largest Contentful Paint,0.88,1275.5,millisecond,http://chistopol-dosaafrt.ru
first-contentful-paint,First Contentful Paint,0.9,931.0,millisecond,http://chistopol-dosaafrt.ru
interactive,Time to Interactive,1.0,1138.0,millisecond,http://школа-автомир.рф
largest-contentful-paint,Largest Contentful Paint,0.79,1565.0,millisecond,http://школа-автомир.рф
first-contentful-paint,First Contentful Paint,0.95,811.0,millisecond,http://школа-автомир.рф
interactive,Time to Interactive,1.0,1207.0,millisecond,http://aznakaevo-dosaafrt.ru
largest-contentful-paint,Largest Contentful Paint,0.8,1535.0,millisecond,http://aznakaevo-dosaafrt.ru
first-contentful-paint,First Contentful Paint,0.86,1019.0,millisecond,http://aznakaevo-dosaafrt.ru
interactive,Time to Interactive,1.0,531.0,millisecond,http://repra.ru
largest-contentful-paint,Largest Contentful Paint,0.63,2000.0,millisecond,http://repra.ru
first-contentful-paint,First Contentful Paint,1.0,531.0,millisecond,http://repra.ru
interactive,Time to Interactive,0.8,3012.0,millisecond,http://ейсксоветник.рф
largest-contentful-paint,Largest Contentful Paint,0.76,1630.0,millisecond,http://ейсксоветник.рф
first-contentful-paint,First Contentful Paint,0.92,890.0,millisecond,http://ейсксоветник.рф
interactive,Time to Interactive,0.62,3892.0,millisecond,http://iskracenter.ru
largest-contentful-paint,Largest Contentful Paint,0.22,3629.5,millisecond,http://iskracenter.ru
first-contentful-paint,First Contentful Paint,0.94,830.5,millisecond,http://iskracenter.ru
interactive,Time to Interactive,0.74,3326.5,millisecond,http://izonw.ru
largest-contentful-paint,Largest Contentful Paint,0.04,6200.0,millisecond,http://izonw.ru
first-contentful-paint,First Contentful Paint,0.5,1600.0,millisecond,http://izonw.ru
interactive,Time to Interactive,0.97,1843.0,millisecond,http://ivbfs.ru
largest-contentful-paint,Largest Contentful Paint,0.76,1636.0,millisecond,http://ivbfs.ru
first-contentful-paint,First Contentful Paint,0.99,580.0,millisecond,http://ivbfs.ru
interactive,Time to Interactive,1.0,412.0,millisecond,http://sredagoroda.ru
largest-contentful-paint,Largest Contentful Paint,1.0,500.0,millisecond,http://sredagoroda.ru
first-contentful-paint,First Contentful Paint,1.0,412.0,millisecond,http://sredagoroda.ru
interactive,Time to Interactive,0.17,7082.5,millisecond,http://vector-plus-plus.ru
largest-contentful-paint,Largest Contentful Paint,0.03,6450.0,millisecond,http://vector-plus-plus.ru
first-contentful-paint,First Contentful Paint,0.48,1633.0,millisecond,http://vector-plus-plus.ru
interactive,Time to Interactive,1.0,840.0,millisecond,http://фондросточек.рф
largest-contentful-paint,Largest Contentful Paint,0.97,900.0,millisecond,http://фондросточек.рф
first-contentful-paint,First Contentful Paint,0.96,780.0,millisecond,http://фондросточек.рф
interactive,Time to Interactive,1.0,870.0,millisecond,http://vestnik-university.ru
largest-contentful-paint,Largest Contentful Paint,0.93,1085.0,millisecond,http://vestnik-university.ru
first-contentful-paint,First Contentful Paint,0.93,870.0,millisecond,http://vestnik-university.ru
interactive,Time to Interactive,1.0,710.0,millisecond,http://aip-np.ru
largest-contentful-paint,Largest Contentful Paint,0.99,742.0,millisecond,http://aip-np.ru
first-contentful-paint,First Contentful Paint,0.98,670.0,millisecond,http://aip-np.ru
interactive,Time to Interactive,0.95,2070.5,millisecond,http://all-sro.ru
largest-contentful-paint,Largest Contentful Paint,0.73,1710.0,millisecond,http://all-sro.ru
first-contentful-paint,First Contentful Paint,0.96,770.0,millisecond,http://all-sro.ru
interactive,Time to Interactive,0.99,1472.0,millisecond,http://combat.narod.ru
largest-contentful-paint,Largest Contentful Paint,0.49,2420.0,millisecond,http://combat.narod.ru
first-contentful-paint,First Contentful Paint,0.95,809.0,millisecond,http://combat.narod.ru
interactive,Time to Interactive,0.98,1674.5,millisecond,http://100rmsim.ru
largest-contentful-paint,Largest Contentful Paint,0.68,1850.0,millisecond,http://100rmsim.ru
first-contentful-paint,First Contentful Paint,0.8,1130.0,millisecond,http://100rmsim.ru
interactive,Time to Interactive,0.41,4987.5,millisecond,http://ada-ugra.ru
largest-contentful-paint,Largest Contentful Paint,0.11,4692.5,millisecond,http://ada-ugra.ru
first-contentful-paint,First Contentful Paint,0.91,920.0,millisecond,http://ada-ugra.ru
interactive,Time to Interactive,0.83,2897.0,millisecond,http://aleshafond.ru
largest-contentful-paint,Largest Contentful Paint,0.8,1510.0,millisecond,http://aleshafond.ru
first-contentful-paint,First Contentful Paint,0.98,690.0,millisecond,http://aleshafond.ru
interactive,Time to Interactive,0.99,1434.0,millisecond,http://oporamurmansk.ru
largest-contentful-paint,Largest Contentful Paint,0.92,1118.0,millisecond,http://oporamurmansk.ru
first-contentful-paint,First Contentful Paint,0.92,880.0,millisecond,http://oporamurmansk.ru
interactive,Time to Interactive,1.0,1061.0,millisecond,http://kadet-bc.ru
largest-contentful-paint,Largest Contentful Paint,0.56,2223.0,millisecond,http://kadet-bc.ru
first-contentful-paint,First Contentful Paint,0.85,1041.0,millisecond,http://kadet-bc.ru
interactive,Time to Interactive,0.88,2615.0,millisecond,http://mosmo-sk.ru
largest-contentful-paint,Largest Contentful Paint,0.77,1613.0,millisecond,http://mosmo-sk.ru
first-contentful-paint,First Contentful Paint,0.92,894.0,millisecond,http://mosmo-sk.ru
interactive,Time to Interactive,0.31,5671.5,millisecond,http://newrise.ru
largest-contentful-paint,Largest Contentful Paint,0.89,1220.0,millisecond,http://newrise.ru
first-contentful-paint,First Contentful Paint,0.91,920.0,millisecond,http://newrise.ru
interactive,Time to Interactive,0.75,3289.0,millisecond,http://np-oros.ru
largest-contentful-paint,Largest Contentful Paint,0.92,1130.0,millisecond,http://np-oros.ru
first-contentful-paint,First Contentful Paint,0.8,1130.0,millisecond,http://np-oros.ru
interactive,Time to Interactive,0.77,3175.5,millisecond,http://spsro.ru
largest-contentful-paint,Largest Contentful Paint,0.44,2620.5,millisecond,http://spsro.ru
first-contentful-paint,First Contentful Paint,1.0,528.0,millisecond,http://spsro.ru
interactive,Time to Interactive,0.99,1350.0,millisecond,http://пактрум.рф
largest-contentful-paint,Largest Contentful Paint,0.92,1110.5,millisecond,http://пактрум.рф
first-contentful-paint,First Contentful Paint,0.99,610.0,millisecond,http://пактрум.рф
interactive,Time to Interactive,0.84,2823.5,millisecond,http://rokaexpert.ru
largest-contentful-paint,Largest Contentful Paint,0.27,3324.5,millisecond,http://rokaexpert.ru
first-contentful-paint,First Contentful Paint,0.47,1650.0,millisecond,http://rokaexpert.ru
interactive,Time to Interactive,0.2,6663.5,millisecond,http://osops.ru
largest-contentful-paint,Largest Contentful Paint,0.45,2585.0,millisecond,http://osops.ru
first-contentful-paint,First Contentful Paint,0.96,750.0,millisecond,http://osops.ru
interactive,Time to Interactive,1.0,810.5,millisecond,http://moscow-cointegration.ru
largest-contentful-paint,Largest Contentful Paint,0.95,997.5,millisecond,http://moscow-cointegration.ru
first-contentful-paint,First Contentful Paint,0.95,790.5,millisecond,http://moscow-cointegration.ru
interactive,Time to Interactive,1.0,1255.0,millisecond,http://добраялошадка74.рф
largest-contentful-paint,Largest Contentful Paint,0.13,4430.0,millisecond,http://добраялошадка74.рф
first-contentful-paint,First Contentful Paint,0.72,1255.0,millisecond,http://добраялошадка74.рф
interactive,Time to Interactive,0.98,1793.0,millisecond,http://archery75.ru
largest-contentful-paint,Largest Contentful Paint,0.14,4350.0,millisecond,http://archery75.ru
first-contentful-paint,First Contentful Paint,0.91,912.0,millisecond,http://archery75.ru
interactive,Time to Interactive,0.73,3368.0,millisecond,http://teatr-aleko.ru
largest-contentful-paint,Largest Contentful Paint,0.14,4261.0,millisecond,http://teatr-aleko.ru
first-contentful-paint,First Contentful Paint,0.29,2016.0,millisecond,http://teatr-aleko.ru
interactive,Time to Interactive,0.98,1733.0,millisecond,http://nngsr.ru
largest-contentful-paint,Largest Contentful Paint,0.93,1082.5,millisecond,http://nngsr.ru
first-contentful-paint,First Contentful Paint,0.83,1072.0,millisecond,http://nngsr.ru
interactive,Time to Interactive,0.48,4632.0,millisecond,http://panarina-center.ru
largest-contentful-paint,Largest Contentful Paint,0.11,4667.0,millisecond,http://panarina-center.ru
first-contentful-paint,First Contentful Paint,0.8,1118.0,millisecond,http://panarina-center.ru
interactive,Time to Interactive,1.0,385.0,millisecond,http://pskovstroycomplex.ru
largest-contentful-paint,Largest Contentful Paint,1.0,490.0,millisecond,http://pskovstroycomplex.ru
first-contentful-paint,First Contentful Paint,1.0,385.0,millisecond,http://pskovstroycomplex.ru
interactive,Time to Interactive,1.0,840.0,millisecond,http://sarmanovo-dosaafrt.ru
largest-contentful-paint,Largest Contentful Paint,0.97,880.0,millisecond,http://sarmanovo-dosaafrt.ru
first-contentful-paint,First Contentful Paint,0.94,840.0,millisecond,http://sarmanovo-dosaafrt.ru
interactive,Time to Interactive,0.5,4487.0,millisecond,http://podsolnukh.org
largest-contentful-paint,Largest Contentful Paint,0.1,4729.5,millisecond,http://podsolnukh.org
first-contentful-paint,First Contentful Paint,0.96,784.0,millisecond,http://podsolnukh.org
interactive,Time to Interactive,1.0,720.0,millisecond,http://nationalfitness.ru
largest-contentful-paint,Largest Contentful Paint,0.0,10642.0,millisecond,http://nationalfitness.ru
first-contentful-paint,First Contentful Paint,0.99,622.0,millisecond,http://nationalfitness.ru
interactive,Time to Interactive,0.84,2824.0,millisecond,http://assrtm.ru
largest-contentful-paint,Largest Contentful Paint,0.37,2872.5,millisecond,http://assrtm.ru
first-contentful-paint,First Contentful Paint,0.23,2190.0,millisecond,http://assrtm.ru
interactive,Time to Interactive,0.35,5391.0,millisecond,http://relodkirov.ru
largest-contentful-paint,Largest Contentful Paint,0.25,3481.000343322754,millisecond,http://relodkirov.ru
first-contentful-paint,First Contentful Paint,0.81,1098.0,millisecond,http://relodkirov.ru
interactive,Time to Interactive,1.0,880.5,millisecond,http://srotula.ru
largest-contentful-paint,Largest Contentful Paint,0.57,2175.0,millisecond,http://srotula.ru
first-contentful-paint,First Contentful Paint,1.0,510.0,millisecond,http://srotula.ru
interactive,Time to Interactive,1.0,564.0,millisecond,http://ospr-sro.ru
largest-contentful-paint,Largest Contentful Paint,0.99,667.0,millisecond,http://ospr-sro.ru
first-contentful-paint,First Contentful Paint,1.0,260.0,millisecond,http://ospr-sro.ru
interactive,Time to Interactive,1.0,380.0,millisecond,http://optosro.ru
largest-contentful-paint,Largest Contentful Paint,0.91,1180.0,millisecond,http://optosro.ru
first-contentful-paint,First Contentful Paint,1.0,380.0,millisecond,http://optosro.ru
interactive,Time to Interactive,0.86,2688.5,millisecond,http://мосстройкадры.рф
largest-contentful-paint,Largest Contentful Paint,0.6,2090.0,millisecond,http://мосстройкадры.рф
first-contentful-paint,First Contentful Paint,0.83,1070.0,millisecond,http://мосстройкадры.рф
interactive,Time to Interactive,0.99,1506.0,millisecond,http://roapsouz.ru
largest-contentful-paint,Largest Contentful Paint,0.72,1756.0,millisecond,http://roapsouz.ru
first-contentful-paint,First Contentful Paint,0.56,1506.0,millisecond,http://roapsouz.ru
interactive,Time to Interactive,1.0,1100.0,millisecond,http://stroiteli-kirov.ru
largest-contentful-paint,Largest Contentful Paint,0.87,1295.0,millisecond,http://stroiteli-kirov.ru
first-contentful-paint,First Contentful Paint,0.81,1100.0,millisecond,http://stroiteli-kirov.ru
interactive,Time to Interactive,0.3,5741.5,millisecond,http://provmeste.ru
largest-contentful-paint,Largest Contentful Paint,0.06,5528.0,millisecond,http://provmeste.ru
first-contentful-paint,First Contentful Paint,0.78,1150.0,millisecond,http://provmeste.ru
interactive,Time to Interactive,1.0,639.0,millisecond,http://epiur.ru
largest-contentful-paint,Largest Contentful Paint,0.93,1080.0,millisecond,http://epiur.ru
first-contentful-paint,First Contentful Paint,0.99,619.0,millisecond,http://epiur.ru
interactive,Time to Interactive,0.98,1737.0,millisecond,http://rfvvrn.ucoz.ru
largest-contentful-paint,Largest Contentful Paint,0.72,1737.5,millisecond,http://rfvvrn.ucoz.ru
first-contentful-paint,First Contentful Paint,0.94,837.0,millisecond,http://rfvvrn.ucoz.ru
interactive,Time to Interactive,1.0,805.0,millisecond,http://flydive.ru
largest-contentful-paint,Largest Contentful Paint,0.81,1488.5,millisecond,http://flydive.ru
first-contentful-paint,First Contentful Paint,0.95,785.0,millisecond,http://flydive.ru
interactive,Time to Interactive,1.0,977.0,millisecond,http://sro-gpouo.ru
largest-contentful-paint,Largest Contentful Paint,0.88,1264.0,millisecond,http://sro-gpouo.ru
first-contentful-paint,First Contentful Paint,0.99,603.0,millisecond,http://sro-gpouo.ru
interactive,Time to Interactive,0.55,4248.5,millisecond,http://finobr.ru
largest-contentful-paint,Largest Contentful Paint,0.22,3650.0,millisecond,http://finobr.ru
first-contentful-paint,First Contentful Paint,0.52,1573.5,millisecond,http://finobr.ru
interactive,Time to Interactive,0.74,3315.5,millisecond,http://oskbr.ru
largest-contentful-paint,Largest Contentful Paint,0.22,3623.0,millisecond,http://oskbr.ru
first-contentful-paint,First Contentful Paint,0.04,3281.0,millisecond,http://oskbr.ru
interactive,Time to Interactive,0.34,5476.0,millisecond,http://fondperspectiva.ru
largest-contentful-paint,Largest Contentful Paint,0.0,9701.0,millisecond,http://fondperspectiva.ru
first-contentful-paint,First Contentful Paint,1.0,488.0,millisecond,http://fondperspectiva.ru
interactive,Time to Interactive,1.0,1015.0,millisecond,http://mrsro2.ru
largest-contentful-paint,Largest Contentful Paint,0.86,1345.0,millisecond,http://mrsro2.ru
first-contentful-paint,First Contentful Paint,0.93,870.5,millisecond,http://mrsro2.ru
interactive,Time to Interactive,1.0,1153.0,millisecond,http://сро-строители.рф
largest-contentful-paint,Largest Contentful Paint,0.58,2145.0,millisecond,http://сро-строители.рф
first-contentful-paint,First Contentful Paint,0.78,1153.0,millisecond,http://сро-строители.рф
