vk,count_members,count_posts_all,count_posts_per_month,likes_overall_all,likes_mean_all,comments_overall_all,comments_mean_all,reposts_overall_all,reposts_mean_all,views_overall_all,views_mean_all,ads_overall_all,ads_mean_all,ogrn,shortName,fullName,field,website,group_id
https://vk.com/club6816012,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1034637002289,ЧОУ ВО «РОСИ»,ЧАСТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «РЕГИОНАЛЬНЫЙ ОТКРЫТЫЙ СОЦИАЛЬНЫЙ ИНСТИТУТ»,"Образование, просвещение",rosi-edu.ru,club6816012
https://vk.com/club68323788,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1159102094590,"ФОНД ""ОТ СЕРДЦА К СЕРДЦУ""","ЕВПАТОРИЙСКИЙ ФОНД ПОМОЩИ ЖИВОТНЫМ ""ОТ СЕРДЦА К СЕРДЦУ""",Экология и животные,ot-serdca-k-serdcy.ru,club68323788
https://vk.com/club69706061,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1138900000194,"РОО ""ЦЕНТР РАЗВИТИЯ НКО ЯМАЛА""","РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР ПОДДЕРЖКИ И РАЗВИТИЯ НЕКОММЕРЧЕСКИХ ОРГАНИЗАЦИЙ ЯМАЛА""",Развитие гражданского общества,нкоямала.рф,club69706061
https://vk.com/club6993565,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1057700012853,"РОО СЗППТ ""КЛУБ ЗАЩИТЫ ПРАВ ТУРИСТА""","РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ СОДЕЙСТВИЯ ЗАЩИТЕ ПРАВ ПОТРЕБИТЕЛЕЙ В ОБЛАСТИ ТУРИЗМА ""КЛУБ ЗАЩИТЫ ПРАВ ТУРИСТА""",Потребительская организация,www.turistprav.ru,club6993565
https://vk.com/club69943614,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1110500000225,"ПО АНО ""ЭНЕРГЕТИЧЕСКИЙ КОЛЛЕДЖ""","ПРОФЕССИОНАЛЬНАЯ ОБРАЗОВАТЕЛЬНАЯ АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ЭНЕРГЕТИЧЕСКИЙ КОЛЛЕДЖ""","Образование, просвещение",energo-college.ru,club69943614
https://vk.com/club70700662,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1126100006262,"ФОНД ""РАЗВИТИЕ ИНЖЕНЕРНОГО ОБРАЗОВАНИЯ""","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""РАЗВИТИЕ ИНЖЕНЕРНОГО ОБРАЗОВАНИЯ""","Образование, просвещение",fondrio.ru,club70700662
https://vk.com/club71046443,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1133100001979,"ФОНД ""ПОВЕРЬ В ДОБРО""","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ ДЕТЯМ ""ПОВЕРЬ В ДОБРО""","Адресная помощь, благотворительность",http://www.dobryfond.ru,club71046443
https://vk.com/club71106345,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1147799003120,"ОО ""АССУЛ""","ОБЩЕРОССИЙСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""АССОЦИАЦИЯ УЧИТЕЛЕЙ ЛИТЕРАТУРЫ И РУССКОГО ЯЗЫКА""",Профессиональная организация,uchitel-slovesnik.ru,club71106345
https://vk.com/club71460075,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1027739298366,"ФОНД ""ФИЛАНТРОП""","ФОНД ПОДДЕРЖКИ ИНВАЛИДОВ ""ФИЛАНТРОП""",Инвалиды,www.filantrop.ru,club71460075
https://vk.com/club71602547,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1205700000440,"БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""СОДЕЙСТВИЕ""","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОМОЩИ ЛЮДЯМ С ОНКОЛОГИЧЕСКИМИ ЗАБОЛЕВАНИЯМИ И ИХ СЕМЬЯМ ""СОДЕЙСТВИЕ""",Медицина и здравоохранение,sodeistvieorel.ru,club71602547
https://vk.com/club71670112,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1156313029333,"АНО ""ССМП ""ЗДОРОВАЯ СЕМЬЯ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""СТАНЦИЯ СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ ""ЗДОРОВАЯ СЕМЬЯ""",Медицина и здравоохранение,ssmpzs.ru,club71670112
https://vk.com/club7185497,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1077800029350,"БФ ""АПРЕЛЬ""","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""АПРЕЛЬ""","Организации для семей, женщин, детей и подростков",http://www.april-deti.ru,club7185497
https://vk.com/club71959533,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1149102066376,"ОО ""РНКА ГРЕКОВ РЕСПУБЛИКИ КРЫМ ""ТАВРИДА""","ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""РЕГИОНАЛЬНАЯ НАЦИОНАЛЬНО-КУЛЬТУРНАЯ АВТОНОМИЯ ГРЕКОВ РЕСПУБЛИКИ КРЫМ ""ТАВРИДА""",Организации по этническому принципу,rnka.ru,club71959533
https://vk.com/club72300953,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1165800051218,"ФОНД ""МИЛАЯ РОЩА""","ФОНД РАЗВИТИЯ ПЕНЗЕНСКОГО РУССКОГО НАРОДНОГО ХОРА ИМЕНИ ОКТЯБРЯ ВАСИЛЬЕВИЧА ГРИШИНА ""МИЛАЯ РОЩА""","Культура, искусство",penza-hor.ru,club72300953
https://vk.com/club73192297,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1153700000046,"АНО ""СОДЕЙСТВИЕ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР ПОМОЩИ ЛЮДЯМ С РАССТРОЙСТВОМ АУТИСТИЧЕСКОГО СПЕКТРА ""СОДЕЙСТВИЕ""",Медицина и здравоохранение,centrsodeystviye.ru,club73192297
https://vk.com/club73725778,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1036303380783,"""ЕВАНГЕЛИЧЕСКО-ЛЮТЕРАНСКАЯ ОБЩИНА""","МЕСТНАЯ РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ""ЕВАНГЕЛИЧЕСКО-ЛЮТЕРАНСКАЯ ОБЩИНА СВЯТОГО ГЕОРГА Г. САМАРЫ""",Религия,elk63.ru,club73725778
https://vk.com/club7392286,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1027724000545,,"НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ХАНИКАХИ НИМАТУЛЛАХИ""",Религия,sufism.ru,club7392286
https://vk.com/club74103050,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1025005123990,"САНАТОРИЙ ""СОСНЫ"" ВОС","ЛЕЧЕБНО-ПРОФИЛАКТИЧЕСКОЕ УЧРЕЖДЕНИЕ-САНАТОРИЙ ""СОСНЫ"" ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ИНВАЛИДОВ ""ВСЕРОССИЙСКОЕ ОРДЕНА ТРУДОВОГО КРАСНОГО ЗНАМЕНИ ОБЩЕСТВО СЛЕПЫХ""",Инвалиды,sosniy.ru,club74103050
https://vk.com/club74352149,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1130200002591,АПС РБ,"АССОЦИАЦИЯ ""СОДЕЙСТВИЕ РАЗВИТИЮ ПРИДОРОЖНОГО СЕРВИСА"" РЕСПУБЛИКИ БАШКОРТОСТАН",Профессиональная организация,аспс.рф,club74352149
https://vk.com/club74396005,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1024300002451,КОО ВОИ,"КИРОВСКАЯ ОБЛАСТНАЯ ОРГАНИЗАЦИЯ ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ВСЕРОССИЙСКОЕ ОБЩЕСТВО ИНВАЛИДОВ"" (ВОИ)",Инвалиды,kvoi.so-nko.ru,club74396005
https://vk.com/club74767160,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1137399000012,,"РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ""МЕЛЕКЕССКАЯ ЕПАРХИЯ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ (МОСКОВСКИЙ ПАТРИАРХАТ)""",Религия,meleparhia.ru,club74767160
https://vk.com/club74866211,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1025001818050,ИСТРИНСКОЕ РАЙПО,ИСТРИНСКОЕ РАЙОННОЕ ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО,Потребительская организация,rpo-istra.ru,club74866211
https://vk.com/club74899808,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1159102071050,"АНО ПО ""АЛУШТИНСКИЙ ГОРОДСКОЙ СТК КРОО ДОСААФ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""АЛУШТИНСКИЙ ГОРОДСКОЙ СПОРТИВНО-ТЕХНИЧЕСКИЙ КЛУБ КРЫМСКОЙ РЕГИОНАЛЬНОЙ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ ""ДОБРОВОЛЬНОЕ ОБЩЕСТВО СОДЕЙСТВИЯ АРМИИ, АВИАЦИИ И ФЛОТУ (ДОСААФ)""","Образование, просвещение",автошкола-досааф-алушта.рф,club74899808
https://vk.com/club75080501,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1145543009149,"АНО ""ЦЕНТР ЗАСТАВА ЕРМАКА""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДУХОВНО-ПАТРИОТИЧЕСКИЙ СПОРТИВНО-ОЗДОРОВИТЕЛЬНЫЙ ЦЕНТР ""ЗАСТАВА ЕРМАКА""","Ветераны, военные и патриоты",zastava-ermaka.ru,club75080501
https://vk.com/club75170653,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1147400000219,"СГОО ПОМОЩИ ДЕТЯМ ""БУМЕРАНГ ДОБРА""","СНЕЖИНСКАЯ ГОРОДСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ПОМОЩИ ДЕТЯМ С ОГРАНИЧЕННЫМИ ВОЗМОЖНОСТЯМИ И МОЛОДЫМ ИНВАЛИДАМ ""БУМЕРАНГ ДОБРА""",Инвалиды,bumerang-dobra.org,club75170653
https://vk.com/club77011406,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1025900009123,"РОО ""ПК ФРБ""","РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ПЕРМСКАЯ КРАЕВАЯ ФЕДЕРАЦИЯ РУКОПАШНОГО БОЯ""",Спорт,pkfrb.ru,club77011406
https://vk.com/club77364700,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1097800002871,"ФОНД ""НОВАЯ ВЫСОТА""","ФОНД ПОДДЕРЖКИ СОЦИАЛЬНЫХ И КУЛЬТУРНЫХ ИНИЦИАТИВ ""НОВАЯ ВЫСОТА""","Культура, искусство",newrise.ru,club77364700
https://vk.com/club77609664,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1115200003060,"БФ ""СТРАТЕГИЯ НИЖНИЙ""","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ""ИНФОРМАЦИОННО-АНАЛИТИЧЕСКИЙ ЦЕНТР ""СТРАТЕГИЯ НИЖНИЙ""",Развитие гражданского общества,zvopros.ru,club77609664
https://vk.com/club777115,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1123850000636,"ЧУДПО ""ЛЕГКАЯ ШКОЛА""","ЧАСТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""ЛЕГКАЯ ШКОЛА""","Образование, просвещение",http://e-a-s-y.ru,club777115
https://vk.com/club77994388,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1095600000770,"ОООО ""ФЕДЕРАЦИЯ ФИТНЕС-АЭРОБИКИ И СПОРТИВНОЙ АЭРОБИКИ""","ОРЕНБУРГСКАЯ ОБЛАСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ФИТНЕС-АЭРОБИКИ И СПОРТИВНОЙ АЭРОБИКИ""",Спорт,aerobic56.ru,club77994388
https://vk.com/club78131808,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1135000005909,"АНО ДПО ""УЧЕБНЫЙ ЦЕНТР ""КВАЛИФИКАЦИЯ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""УЧЕБНЫЙ ЦЕНТР ""КВАЛИФИКАЦИЯ""","Образование, просвещение",uck-l.ru,club78131808
https://vk.com/club79133793,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1023700003964,,МЕСТНАЯ РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ПРАВОСЛАВНЫЙ ПРИХОД СВЯТО-ВОСКРЕСЕНСКОГО ХРАМА (СТАРОГО) ГОРОДА ВИЧУГИ ИВАНОВСКОЙ ОБЛАСТИ ИВАНОВО-ВОЗНЕСЕНСКОЙ ЕПАРХИИ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ (МОСКОВСКИЙ ПАТРИАРХАТ),Религия,voskrcerkov.ru,club79133793
https://vk.com/club79203558,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1102300008700,"АНО ДПО ""ДРАЙВ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""ДРАЙВ""","Образование, просвещение",drive-nvrsk.ru,club79203558
https://vk.com/club79269027,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1147799011227,"ХКО ""ЗЮЗИНСКОЕ""","ХУТОРСКОЕ КАЗАЧЬЕ ОБЩЕСТВО ""ЗЮЗИНСКОЕ""",Организации по этническому принципу,xko-zuzinckoe.ru,club79269027
https://vk.com/club79271781,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1087100000800,"РОО ""СПОРТИВНАЯ ФЕДЕРАЦИЯ ТХЭКВОНДО ТУЛЬСКОЙ ОБЛАСТИ""","РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""СПОРТИВНАЯ ФЕДЕРАЦИЯ ТХЭКВОНДО ТУЛЬСКОЙ ОБЛАСТИ""",Спорт,tulatkd.ru,club79271781
https://vk.com/club79873411,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1037739747726,"РОО ""ЦЕНТР ИЗУЧЕНИЯ ИСПАНСКОЙ КУЛЬТУРЫ""","РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР ИЗУЧЕНИЯ ИСПАНСКОЙ КУЛЬТУРЫ""","Образование, просвещение",centroespanolmoscu.ru,club79873411
https://vk.com/club80887724,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1157700021170,"АНО ""ДЕТСКАЯ СЛЕДЖ-ХОККЕЙНАЯ ЛИГА""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ДЕТСКАЯ СЛЕДЖ-ХОККЕЙНАЯ ЛИГА""",Спорт,paraicehockey.ru,club80887724
https://vk.com/club8146032,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1035513001920,"АДВОКАТСКОЕ БЮРО ""ПРАВОВАЯ ГАРАНТИЯ""","АДВОКАТСКОЕ БЮРО ""ПРАВОВАЯ ГАРАНТИЯ"". ОМСКАЯ ОБЛАСТЬ""",Профессиональная организация,sibadvokat.ru,club8146032
https://vk.com/club83272163,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1031659005179,"РОО ""ФФ РТ""","РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ФУТБОЛА РЕСПУБЛИКИ ТАТАРСТАН""",Спорт,ffrt.ru,club83272163
https://vk.com/club83494834,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1127300000585,"АНО ""АГЕНТСТВО СОЦКУЛЬТПРОЕКТОВ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""АГЕНТСТВО СОЦИАЛЬНО-КУЛЬТУРНЫХ ПРОЕКТОВ""","Культура, искусство",vlastelini-koles.ru,club83494834
https://vk.com/club85076772,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1027739083239,ОЧУ ЛИНГВИСТИЧЕСКАЯ ШКОЛА,ОБЩЕОБРАЗОВАТЕЛЬНОЕ ЧАСТНОЕ УЧРЕЖДЕНИЕ ЛИНГВИСТИЧЕСКАЯ ШКОЛА,"Образование, просвещение",rosvuz.ru,club85076772
https://vk.com/club85554982,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1057806322529,"СПБ ООП ""ОБЩЕСТВЕННЫЙ КОНТРОЛЬ""","САНКТ-ПЕТЕРБУРГСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ПОТРЕБИТЕЛЕЙ ""ОБЩЕСТВЕННЫЙ КОНТРОЛЬ""",Потребительская организация,spbkontrol.ru,club85554982
https://vk.com/club85557658,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1117799002420,"БФ ""ВРАЧЕБНОЕ БРАТСТВО""","БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ПОДДЕРЖКИ МЕДИЦИНСКИХ РАБОТНИКОВ ""ВРАЧЕБНОЕ БРАТСТВО""",Профессиональная организация,vrachfond.ru,club85557658
https://vk.com/club858695,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1026402203387,"СРООГО ""ВФСО ""ДИНАМО""","САРАТОВСКОЕ РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ОБЩЕСТВЕННО-ГОСУДАРСТВЕННОГО ОБЪЕДИНЕНИЯ ""ВСЕРОССИЙСКОЕ ФИЗКУЛЬТУРНО-СПОРТИВНОЕ ОБЩЕСТВО ""ДИНАМО""",Спорт,dynamo-saratov.ru,club858695
https://vk.com/club86530057,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1027100003765,,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ТУЛЬСКАЯ ОБЛАСТНАЯ ФЕДЕРАЦИЯ ФУТБОЛА""",Спорт,тофф71.рф,club86530057
https://vk.com/club87036485,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1135000001608,"АНО ""ГАРМОНИЯ ДЕТСТВА""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО И НАЧАЛЬНОГО ШКОЛЬНОГО ОБРАЗОВАНИЯ ""ГАРМОНИЯ ДЕТСТВА""","Образование, просвещение",garmoniya-deti.ru,club87036485
https://vk.com/club87109862,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1022101632398,АЛАТЫРСКАЯ АВТОШКОЛА ДОСААФ РОССИИ,"ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""АЛАТЫРСКАЯ АВТОМОБИЛЬНАЯ ШКОЛА ОБЩЕРОССИЙСКОЙ ОБЩЕСТВЕННО-ГОСУДАРСТВЕННОЙ ОРГАНИЗАЦИИ ""ДОБРОВОЛЬНОЕ ОБЩЕСТВО СОДЕЙСТВИЯ АРМИИ,АВИАЦИИ И ФЛОТУ РОССИИ""","Образование, просвещение",dosaaf-alatyr.ru,club87109862
https://vk.com/club87329263,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1165958091903,"АНО ДПО ""ЦЕНТР ПРОЕКТОВ ""ПЕРЕМЕНИМ""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""ЦЕНТР ПРОЕКТОВ ""ПЕРЕМЕНИМ""","Образование, просвещение",peremena-perm.ru,club87329263
https://vk.com/club8742526,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1033800000387,ФОНД ТИХОМИРОВЫХ,ИРКУТСКИЙ ОБЩЕСТВЕННЫЙ БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ТИХОМИРОВЫХ ПО РЕАБИЛИТАЦИИ ДЕТЕЙ-ИНВАЛИДОВ С ПОМОЩЬЮ ВЕРХОВОЙ ЕЗДЫ,Инвалиды,tihomirovy.com,club8742526
https://vk.com/club88071832,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1087100000228,"ТРООСИДРАСС ""МАЛЕНЬКАЯ СТРАНА - МЫ ЕСТЬ!""","ТУЛЬСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ СОДЕЙСТВИЯ ИНВАЛИДАМ ДЕТСТВА С РАССТРОЙСТВАМИ АУТИСТИЧЕСКОГО СПЕКТРА И ИХ СЕМЬЯМ ""МАЛЕНЬКАЯ СТРАНА - МЫ ЕСТЬ!""",Медицина и здравоохранение,autism71.ru,club88071832
https://vk.com/club88851655,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1037739086725,"АНО ДПО ""ЮНИТАЛ-М""","АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""ЮНИТАЛ-М""","Образование, просвещение",www.unitalm.ru,club88851655
https://vk.com/club8942633,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1037858017372,ФЕМФ КМ «ДВОРЦЫ САНКТ-ПЕТЕРБУРГА»,"ФОНД ЕЖЕГОДНОГО МЕЖДУНАРОДНОГО ФЕСТИВАЛЯ КЛАССИЧЕСКОЙ МУЗЫКИ ""ДВОРЦЫ САНКТ-ПЕТЕРБУРГА""","Культура, искусство",palacefest.ru,club8942633
https://vk.com/club90615105,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1042500000190,ОО НКА КОРЕЙЦЕВ Г. УССУРИЙСКА,ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ НАЦИОНАЛЬНО-КУЛЬТУРНАЯ АВТОНОМИЯ КОРЕЙЦЕВ ГОРОДА УССУРИЙСКА,Организации по этническому принципу,primorkkc.ru,club90615105
https://vk.com/club90679354,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1031802481480,РАМСУ,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""РЕГИОНАЛЬНАЯ АССОЦИАЦИЯ МЕДИЦИНСКИХ СЕСТЕР УДМУРТИИ""",Профессиональная организация,ramsu.ru,club90679354
https://vk.com/club91196439,,18.0,1.29,458.0,25.44,13.0,0.72,458.0,25.44,,,,,1027739097484,МОСКОВСКАЯ ГОРОДСКАЯ ОРГАНИЗАЦИЯ ПРОФСОЮЗА РАБОТНИКОВ АПК РФ,МОСКОВСКАЯ ГОРОДСКАЯ ОРГАНИЗАЦИЯ ПРОФЕССИОНАЛЬНОГО СОЮЗА РАБОТНИКОВ АГРОПРОМЫШЛЕННОГО КОМПЛЕКСА РОССИЙСКОЙ ФЕДЕРАЦИИ,Профсоюзы,prof-apk-mos.ru,club91196439
